7962	LP10LA3	HPH #3 SYSTEM	LP10LA	1.00	S	100.00	7	UJPC		1	\N	100.00	100.00
8141	LP20LA3	HPH #3 SYSTEM	LP20LA	1.00	S	100.00	7	UJPC		2	\N	100.00	100.00
5060	TY102H	CONDENSOR	TY102	1.00	S	90.00	6	UJTY		1	\N	100.00	90.00
5389	KT101B	ID FAN	KT101	1.00	S	100.00	6	UJKT		1	\N	100.00	100.00
8158	LP20LC4	GLAND STEAM CONDENSOR SYSTEM	LP20LC	1.00	S	100.00	7	UJPC		2	\N	100.00	100.00
6584	LR10LA5	HPH #1 SYSTEM	LR10LA	1.00	S	100.00	7	UJRB		1	\N	100.00	100.00
6603	LR10LC6	LPH #6 SYSTEM	LR10LC	1.00	S	100.00	7	UJRB		1	\N	100.00	100.00
6753	LR20LA2	BFP SYSTEM	LR20LA	1.00	S	75.00	7	UJRB		2	\N	100.00	75.00
7583	NN30HL2	COMBUSTION AIR & FLUE GAS	NN30HL	1.00	S	100.00	7	UJIN		3	\N	100.00	100.00
5460	KT104A	ESP	KT104	1.00	S	95.00	6	UJKT		1	\N	100.00	95.00
7196	NN10LC5	CPP SYSTEM	NN10LC	1.00	S	100.00	7	UJIN		1	\N	100.00	100.00
8674	PN20LC8	LPH #2 SYSTEM	PN20LC	1.00	S	100.00	7	SPTN			\N	100.00	100.00
7199	NN10LC6	GLAND STEAM CONDENSOR SYSTEM	NN10LC	1.00	S	100.00	7	UJIN		1	\N	100.00	100.00
7208	NN10LC9	LPH 3 SYSTEM	NN10LC	1.00	S	100.00	7	UJIN		1	\N	100.00	100.00
8316	PN00EG52	MAIN BOILER FUEL OIL PUMP B	PN00EG5	1.00	P	100.00	8	SPTN	Y		\N	100.00	100.00
6453	LR00EA2111	RECLAIMER HOOPER	LR00EA211	1.00	S	100.00	10	UJRB	Y	0	\N	100.00	100.00
8915	NP90MAJ13	VAC C	NP90MAJ1	0.50	P	100.00	9	UJPT	Y	9	\N	100.00	100.00
7784	NN30MA65	LP BYPASS	NN30MA6	1.00	S	100.00	8	UJIN	Y	3	\N	100.00	100.00
8363	PN10HA142	MILL SEAL AIR FAN B	PN10HA14	1.00	P	100.00	9	SPTN	Y		\N	100.00	100.00
8201	LP20MA3111	MAIN STEAM VALVE A	LP20MA311	0.50	P	100.00	10	UJPC	Y	2	\N	100.00	100.00
8097	LP20HA1231	COAL BUNKER C	LP20HA123	1.00	S	100.00	10	UJPC	Y	2	\N	100.00	100.00
6773	LR20LC32	CONDENSATE POLISHING BYPASS SYSTEM	LR20LC3	1.00	P	100.00	8	UJRB		2	\N	100.00	100.00
7263	NN10MA51	REHEAT VALVE 1	NN10MA5	0.50	P	100.00	8	UJIN	Y	1	\N	100.00	100.00
8129	LP20PG1	CLOSED CIRCULATING HEAT EXCHANGER	LP20PG	1.00	S	100.00	7	UJPC		2	\N	100.00	100.00
7052	NN00EG	FUEL OIL SYSTEM	NN00	1.00	S	80.00	6	UJIN		0	\N	100.00	80.00
7230	NN10MA	TURBINE SYSTEM	NN10	1.00	S	95.00	6	UJIN		1	\N	100.00	95.00
