LR10MAA11		MAIN STEAM VALVE A	LR10MA311	0.5	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAA12		MAIN STEAM VALVE B	LR10MA311	0.5	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA312		CONTROL VALVE	LR10MA31	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAA21		CONTROL VALVE 1	LR10MA312	0.25	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAA22		CONTROL VALVE 2	LR10MA312	0.25	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAA23		CONTROL VALVE 3	LR10MA312	0.25	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAA24		CONTROL VALVE 4	LR10MA312	0.25	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA313		REHEAT STOP INTERCEPTOR VALVE	LR10MA31	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAA31		REHEAT STOP INTERCEPTOR VALVE A	LR10MA313	0.5	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAA32		REHEAT STOP INTERCEPTOR VALVE B	LR10MA313	0.5	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA4		VACCUM  SYSTEM	LR10MA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA41	LR10MAJ21	VACCUM PUMP SYSTEM A	LR10MA4	1	P	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAJ11		RECIRCULATING VACCUM PUMP A	LR10MA41	1	S	9	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAJ12		SPARATOR VACCUM A	LR10MA41	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAJ13		VACCUM PUMP A	LR10MA41	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA42	LR10MAJ22	VACCUM PUMP SYSTEM B	LR10MA4	1	P	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAJ21		RECIRCULATING VACCUM PUMP B	LR10MA42	1	S	9	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAJ22		SPARATOR VACCUM B	LR10MA42	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAJ23		VACCUM PUMP B	LR10MA42	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA5		SEALING SYSTEM	LR10MA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA51		STEAM LINE	LR10MA5	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LGB10	LR10LBG10BB001	AUXILIARY STEAM HEADER	LR10MA51	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBW11		COLD REHEAT LINE	LR10MA51	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA52		GLAND EXHAUSTER	LR10MA5	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAW81	LR10MAW80AN001	GLAN SEAL EXHAUSTER FAN A	LR10MA52	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAW82	LR10MAW80AN002	GLAN SEAL EXHAUSTER FAN B	LR10MA52	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAW80		GLAND SEAL STEAM CONDENSOR	LR10MA5	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BA		ELECTRICAL & CONTROL SYSTEM	LR10	1	S	6	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10BAT10	LR10BAT10GT001	GENERATOR TRANSFORMER	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BBT10	LR10BBT10GT001	UNIT AUXILIARY TRANSFORMER	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BAC10	LR10BAC10GS001	GAS CIRCUIT BREAKER	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BBA10	LR10BB	MEDIUM VOLTAGE SYSTEM	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BRA10	LR10BRU11	UPS EMERGENCY POWER SYSTEM	LR10BA	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10BFA10	LR10BM	LOW VOLTAGE SYSTEM	LR10BRA10	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BTA10	LR10BT	BATTERY SYSTEM	LR10BRA10	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10BUA10		BATTERY & DC DISTRIBUTION BOARD	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10CAA10		DISTRIBUTED CONTROL SYSTEM	LR10BA	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
\.


