8581	TA20HA1243	PULVERIZER #2D	TA20HA124	1.00	S	10	2	UJTA	N	Y
8582	TA20HA125	FUEL COAL SYSTEM #2E	TA20HA12	0.20	P	9	2	UJTA	N	N
8583	TA20HA1252	COAL FEEDER #2E	TA20HA125	1.00	S	10	2	UJTA	N	Y
8584	TA20HA126	FUEL COAL SYSTEM #2F	TA20HA12	0.20	P	9	2	UJTA	N	N
8585	TA20HA13	COAL BURNER #2	TA20HA1	1.00	S	8	2	UJTA	N	N
8586	TA20HA2	FURNACE #2	TA20HA	1.00	S	7	2	UJTA	N	N
8587	TA20HL	COMBUSTION AIR & FLUE GAS SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
8588	TA20LA	FEED WATER SYSTEM  #2	TA20	1.00	S	6	2	UJTA	N	N
8589	TA20LC	CONDENSATE SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
8590	TA20MA	TURBINE SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
8591	TA20MK	GENERATOR SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
8592	TA20PG	CLOSED COOLING SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
8593	TA20SB	BOTTOM ASH SYSTEM #2	TA20	1.00	S	6	2	UJTA	N	N
9857	TY00	UNIT COMMON	TY	1.00	S	4	0	UJTY	N	N
5759	TA10BA41	6KV SWITCH GEAR #1A 10BBA	TA10BA4	1.00	P	8	1	UJTA	Y	N
5760	TA10BA42	6KV SWITCH GEAR #1B 10BBB	TA10BA4	1.00	P	8	1	UJTA	Y	N
5767	TA10BA5111	UNIT PC #1A 10BFA	TA10BA511	1.00	S	10	1	UJTA	Y	N
5768	TA10BA5112	UNIT PC TRANSFORMER #1A	TA10BA511	1.00	S	10	1	UJTA	Y	N
8597	TA20BA5112	UNIT PC TRANSFORMER #2A	TA20BA511	1.00	S	10	2	UJTA	Y	N
8598	TA20HA12521	COAL FEEDER #2E	TA20HA1252	1.00	S	11	2	UJTA	Y	N
8599	TA20HA1253	PULVERIZER #2E	TA20HA125	1.00	S	10	2	UJTA	N	Y
8600	TA20HA1262	COAL FEEDER #2F	TA20HA126	1.00	S	10	2	UJTA	N	N
